Season,Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,XBR,IFH,BUH,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Bat,Fld,Rep,Pos,RAR,WAR,Dol,BsR,Def,Off,Lg,wOBA,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2022,"Tyler Heineman","- - -","Tyler Heineman","- - -",2022,31,62,157,174,34,26,8,0,0,16,9,8,0,17,5,0,4,3,1,0,0.216560509,0.045977011,0.097701149,0.470588235,0.276470588,0.267515923,0.543986511,0.050955414,0.242857142,0.2481350144919227,-8.49521192458399,11.401070733396931,3.4542558954456775,54.93985701994425,0.03857587603852153,-1.2999999523162842,0.20000001043081284,-1.169292390346527,2,4,0.854545454,0.233082706,0.353383458,0.413533834,0.236363636,0,0.042553191,0.363636363,0.39583333,0.34722222,0.25694444,0.20833333,0.61805556,0.17361111,-9.101160417468625,7.09603913128376,5.188650313764811,3.6328304708004,6.438451470183802,0.676013988967765,5.40811191174212,-1.1307165143080056,10.72886960208416,-10.23187693177663,0.7528084861114621,0.2481350144919227,82.68776066141918,19.88807523340211,0,0,102.537,19,0.13194444,144,,,,0.41887906,0.70342205,0.54318937,0.76760563,0.91351351,0.85015291,0.43687708,0.64942529,0.08139535,0.14784053,0.22923588,"Tyler Heineman",13897,623168
2023,"Keibert Ruiz","WSN","Keibert Ruiz","WSN",2023,24,136,523,562,136,94,24,0,18,55,67,31,1,58,6,2,0,13,1,1,0.26003824,0.055160142,0.103202846,0.534482758,0.307829181,0.40917782,0.717007001,0.14913958,0.262806236,0.31036640573525387,-3.7378183506027134,64.73861076910345,1.6051016125543467,93.96798383676798,-1.2237441120669246,-5.699999809265137,-0.5,-4.322758674621582,7,0,0.983606557,0.222698072,0.385438972,0.391862955,0.158469945,0.098360655,0.038888888,0,0.45824411,0.33832976,0.20342612,0.19271949,0.50321199,0.30406852,-4.199690347124664,-21.252140998840332,17.449241809546947,6.970736026763916,-4.932692355994909,-0.4918757589896364,-3.9350060719170914,-5.546502786688507,-14.281404972076416,-9.74619313381317,1.6456639403477311,0.31036640573525387,87.39980973868535,15.213170544854526,27,0.05781585,110.058,148,0.31691649,467,,,,0.39449541,0.67001255,0.5108638,0.78372093,0.94007491,0.87033195,0.42236354,0.60142349,0.06613757,0.16296296,0.22910053,"Keibert Ruiz",19610,660688
2024,"Nick Madrigal","CHC","Nick Madrigal","CHC",2024,27,51,86,94,19,16,3,0,0,5,10,4,0,10,3,0,1,2,1,0,0.220930232,0.042553191,0.106382978,0.4,0.279569892,0.255813953,0.535383845,0.034883721,0.25,0.24503020125050698,-4.928959058672106,6.066979674547994,3.0378557472003065,57.13424005597929,0.018474288284778595,0.4000000059604645,-0.20000000298023224,-1.5853602886199951,3,0,2.875,0.184210526,0.605263157,0.210526315,0.125,0,0.065217391,0,0.28571429,0.32467532,0.38961039,0.16883117,0.66233766,0.16883117,-4.818364666849291,-3.6587533950805664,2.8422761149704456,0.28463634848594666,-6.629073734003967,-0.6846356845139787,-5.47708547611183,-1.5668860003352165,-3.3741170465946198,-6.385250667184508,0.2880178648047149,0.24503020125050698,85.0540234375,3.420457763671875,0,0,105.134,14,0.18181818,77,,,,0.38317757,0.67361111,0.5,0.82926829,0.94845361,0.89385475,0.40223464,0.59574468,0.05307263,0.17597765,0.22905028,"Nick Madrigal",20521,663611
2022,"Vinnie Pasquantino","KCR","Vinnie Pasquantino","KCR",2022,24,72,258,298,76,56,10,0,10,25,26,35,1,34,3,2,0,5,1,0,0.294573643,0.117449664,0.114093959,1.029411764,0.382550335,0.449612403,0.832162738,0.15503876,0.305555555,0.365011321775841,13.083661252358791,47.158903965452545,1.4586923626459423,135.9328504738303,-0.18493445357307792,-1.9999999776482582,0.10000000149011612,-1.9281854629516602,4,1,1.022222222,0.191111111,0.408888888,0.4,0.055555555,0.111111111,0.04347826,1,0.42035398,0.36283186,0.21681416,0.12831858,0.5,0.37168142,12.049673447111484,0.6349276900291443,8.886309158056974,-6.410036087036133,13.586465274408322,1.4265294424689647,11.412235539751718,-2.113119916524738,-5.7751083970069885,9.936553530586746,0.5387109827715904,0.365011321775841,91.20263671875,12.144205365862165,20,0.08849558,112.717,106,0.46902655,226,,,,0.28943089,0.70518868,0.45909528,0.74719101,0.91973244,0.85534591,0.4080847,0.61073826,0.06641001,0.16169394,0.22810395,"Vinnie Pasquantino",27676,686469
2024,"Kyle Tucker","HOU","Kyle Tucker","HOU",2024,27,78,277,339,80,44,13,0,23,56,49,56,3,54,1,2,0,5,11,0,0.288808664,0.16519174,0.159292035,1.037037037,0.407738095,0.584837545,0.99257564,0.296028881,0.282178217,0.4188836233035938,29.659790212336215,69.31535649490658,4.62912995746382,179.98714446496393,1.4265426397323608,-0.6999999657273293,0.10000000149011612,-1.7533000707626343,3,0,0.533898305,0.195555555,0.28,0.524444444,0.076271186,0.194915254,0.047619047,0,0.42222222,0.25333333,0.32444444,0.12,0.53333333,0.34666667,31.025979297283325,2.4597055912017822,10.2503362018615,-3.9128940105438232,40.54677636902895,4.1875790054726725,33.50063204378138,-0.32675743103027344,-1.453188419342041,30.699221866253055,1.050406720256433,0.4188836233035938,91.05638020833334,21.208921440972222,29,0.12719298,108.123,101,0.44298246,228,,,,0.20924262,0.69649123,0.41512231,0.65030675,0.89420655,0.82321429,0.42253521,0.54277286,0.07322485,0.1545858,0.22781065,"Kyle Tucker",18345,663656
2022,"Alejo Lopez","CIN","Alejo Lopez","CIN",2022,26,61,145,156,38,31,5,1,1,15,10,9,1,21,2,0,0,1,3,1,0.262068965,0.057692307,0.134615384,0.428571428,0.314102564,0.331034482,0.645137046,0.068965517,0.300813008,0.28600309279657177,-2.942488997525945,14.895557523422466,4.9039814715439345,76.28840376405965,0.033117969054728746,-0.699999988079071,0.4000000059604645,-0.358809232711792,5,0,1.727272727,0.274193548,0.459677419,0.266129032,0.09090909,0.03030303,0.087719298,0,0.37903226,0.34677419,0.27419355,0.16935484,0.65322581,0.17741935,-4.2976570420930535,-0.2959952652454376,4.651893384754658,-0.5275492668151855,-0.08027814030967662,-0.008428912776461343,-0.06743130221169075,-0.32569126365706325,-0.8235445320606232,-4.623348305750117,0.7147213127464056,0.28600309279657177,83.79463132747934,9.326938597623966,1,0.00806452,105.116,25,0.2016129,124,,,,0.33832335,0.74261603,0.5061296,0.77876106,0.89772727,0.85121107,0.4150613,0.6025641,0.07530648,0.15236427,0.22767075,"Alejo Lopez",21127,664670
2022,"Omar Narváez","MIL","Omar Narváez","MIL",2022,30,84,262,296,54,37,12,1,4,21,23,29,1,57,3,1,1,4,0,0,0.20610687,0.097972972,0.192567567,0.508771929,0.291525423,0.305343511,0.596868934,0.099236641,0.247524752,0.26930278681573416,-9.51031418460447,24.336235624374567,1.61279384625,71.00868443248028,-0.2814574521034956,-0.6000000238418579,0.6000000238418579,-0.41702595353126526,0,0,0.802197802,0.196078431,0.357843137,0.446078431,0.087912087,0.043956043,0,0,0.40096618,0.32850242,0.2705314,0.15942029,0.59903382,0.24154589,-9.970248896060768,7.335384279489517,8.826669499278069,5.730452537536621,12.579911890076216,1.3208449977538874,10.5667599820311,-0.6984834056347609,13.065836817026138,-10.66873230169553,1.3561378754675388,0.26930278681573416,84.67761891933498,17.741244612068964,5,0.02415459,106.392,38,0.18357488,207,,,,0.32075472,0.7505071,0.5,0.71945701,0.84594595,0.79864636,0.41708968,0.60135135,0.10067682,0.12690355,0.22758037,"Omar Narvaez",13338,553882
2024,"Ketel Marte","ARI","Ketel Marte","ARI",2024,30,136,504,583,147,86,23,2,36,93,95,65,7,106,5,9,0,9,7,1,0.291666666,0.111492281,0.181818181,0.613207547,0.372212692,0.559523809,0.931736501,0.267857143,0.299191374,0.3909995480337077,37.9236938187038,106.12190957899442,4.320483194670562,151.20131715041614,-0.18097732216119766,0.5000000223517418,0.10000000149011612,1.102813482284546,10,2,1.392857142,0.172839506,0.481481481,0.345679012,0.078571428,0.257142857,0.051282051,1,0.51842752,0.30958231,0.17199017,0.10810811,0.46191646,0.42997543,35.69529475058666,5.555174827575684,17.62815930880606,-0.7773209810256958,60.80946763182296,6.280263754420148,50.242110035361186,0.9218361601233482,4.777853846549988,36.61713091071001,1.786323565756902,0.3909995480337077,94.12544809850374,9.45961694883884,50,0.12285012,117.018,217,0.53316953,407,,,,0.29258354,0.73311547,0.48111888,0.67409471,0.87964339,0.80813953,0.42797203,0.58147513,0.09213588,0.13541182,0.2275477,"Ketel Marte",13613,606466
2024,"Bryce Harper","PHI","Bryce Harper","PHI",2024,31,145,550,631,157,85,42,0,30,85,87,76,11,138,2,2,1,18,7,4,0.285454545,0.12044374,0.218700475,0.550724637,0.373015873,0.525454545,0.898470418,0.24,0.330729166,0.38021706340771305,35.56998883543959,109.38315203397026,2.767145354128121,144.98917770401317,-1.419673815369606,-0.2999999523162842,-1.2000000476837158,0.9621926546096802,11,0,0.951219512,0.22705314,0.376811594,0.396135265,0.042682926,0.182926829,0.07051282,0,0.34457831,0.33493976,0.32048193,0.12289157,0.48192771,0.39518072,33.94678884355774,6.6161980628967285,19.07953434623778,-10.897919654846191,50.22051695508374,5.186660969815826,41.493287758526606,-0.45748116075992584,-4.281721591949463,33.489307682797815,1.9333965179976076,0.38021706340771305,91.03085649570025,13.487480182227996,43,0.10361446,113.828,196,0.47228916,415,,,,0.36602564,0.80528053,0.52774403,0.58143608,0.88251366,0.75057559,0.36816525,0.61806656,0.13136621,0.09579628,0.22716249,"Bryce Harper",11579,547180
2024,"Bo Bichette","TOR","Bo Bichette","TOR",2024,26,81,311,336,70,49,16,1,4,29,31,20,1,64,3,2,0,12,5,1,0.225080385,0.059523809,0.19047619,0.3125,0.276785714,0.321543408,0.598329122,0.096463023,0.269387755,0.2636339559483884,-12.58733566830138,26.717296399378977,4.361952771572888,70.58419470908426,0.03463161736726761,-0.8999999761581421,-1,-0.4227081537246704,8,0,1.586666666,0.220883534,0.477911646,0.301204819,0.066666666,0.053333333,0.06722689,0,0.2811245,0.36546185,0.35341365,0.18072289,0.51405622,0.30522088,-11.309037051892078,-0.028049306944012642,10.159625262022018,3.5202324390411377,2.9958058914335606,0.3094000307511735,2.475200246009388,-0.3880765363574028,3.492183132097125,-11.697113588249481,1.041111085563898,0.2636339559483884,89.24955357142858,7.166656246030234,11,0.04417671,111.169,107,0.42971888,249,,,,0.40520984,0.79089027,0.56388416,0.64642857,0.92146597,0.80513595,0.41141397,0.67261905,0.10933558,0.11774601,0.22708158,"Bo Bichette",19612,666182
2022,"Corey Seager","TEX","Corey Seager","TEX",2022,28,151,593,663,145,87,24,1,33,91,83,58,7,103,7,5,0,14,3,0,0.244519392,0.087481146,0.155354449,0.563106796,0.316742081,0.455311973,0.772054054,0.210792581,0.242424242,0.3312733048891149,11.338755331993601,87.15045304602434,3.2123770761652075,116.57334340226429,-0.00016661686822772026,2.9000001549720764,-0.30000001192092896,0.20859719812870026,6,0,1.025906735,0.21010101,0.4,0.389898989,0.015544041,0.170984455,0.03030303,0,0.42222222,0.34343434,0.23434343,0.10505051,0.52323232,0.37171717,12.364911168873808,2.6430652141571045,19.770546885207295,5.720163345336914,41.9056587437536,4.399941765326072,35.199534122608576,0.20843058126047254,8.363228559494019,12.573341750134281,1.1985415489180014,0.3312733048891149,91.11301977687627,13.593555280554149,52,0.10505051,111.33,225,0.45454545,495,,,,0.35116805,0.81914894,0.54521394,0.53004292,0.88181818,0.74919094,0.41464491,0.64404223,0.1366843,0.09038801,0.22707231,"Corey Seager",13624,608369
2023,"Gio Urshela","LAA","Gio Urshela","LAA",2023,31,62,214,228,64,53,8,1,2,22,24,10,0,36,1,3,0,9,3,2,0.29906542,0.043859649,0.157894736,0.277777777,0.328947368,0.373831775,0.702779143,0.074766355,0.346368715,0.306958834068817,-2.1616514425066486,25.61882158114638,3.5695969909215326,91.75703770699135,-0.7372839897871017,0.800000011920929,-1.7999999523162842,0.3738628625869751,10,0,1.581818181,0.215469613,0.480662983,0.303867403,0.036363636,0.036363636,0.114942528,0,0.29281768,0.37569061,0.33149171,0.15469613,0.59116022,0.25414365,-2.251908491113521,0.23090042173862457,7.079051837325096,-0.4549613893032074,4.9926380200969795,0.4978533908588749,3.9828271268709994,-0.36342112720012665,-0.22406096756458282,-2.615329618313648,0.7529767686501145,0.306958834068817,87.4882434823895,8.626440564571823,7,0.03867403,106.053,60,0.33149171,181,,,,0.42145594,0.73259053,0.54824064,0.72727273,0.91634981,0.83022774,0.40749149,0.67982456,0.09297052,0.13378685,0.22675737,"Gio Urshela",10681,570482
2024,"Jacob Wilson","OAK","Jacob Wilson","OAK",2024,22,28,92,103,23,19,2,2,0,11,3,8,0,10,1,1,1,4,0,0,0.25,0.077669902,0.097087378,0.8,0.31372549,0.315217391,0.628942881,0.065217391,0.277108433,0.2811220545394748,-2.408843476383712,9.639897901506398,4.23559907125,85.50788236400159,-0.22098782658576965,,,-0.04675741493701935,1,0,1.954545454,0.216867469,0.518072289,0.26506024,0.045454545,0,0.023255813,0,0.3452381,0.41666667,0.23809524,0.11904762,0.64285714,0.23809524,-1.7079481520343087,-2.145573854446411,3.1144089344888926,1.2139915227890015,0.5262833337180801,0.05435334782597859,0.4348267826078287,-0.267745241522789,-0.9315823316574097,-1.9756933935570977,0.31915012444369495,0.2811220545394748,85.43282308923193,9.509140566170935,0,0,104.61,16,0.19047619,84,,,,0.38990826,0.66412214,0.49283668,0.82352941,0.94252874,0.88372093,0.37535817,0.63106796,0.05730659,0.16905444,0.22636103,"Jacob Wilson",33266,805779
2024,"Luis Arraez","- - -","Luis Arraez","- - -",2024,27,150,637,672,200,161,32,3,4,83,46,24,3,29,8,1,2,18,9,3,0.313971742,0.035714285,0.043154761,0.827586206,0.346268656,0.392464678,0.738733334,0.078492936,0.323966942,0.3227873320343612,6.819860954482912,85.42912508984362,4.393829729977638,109.21471774923765,-0.914579451084137,1,-0.699999988079071,-0.07107884809374809,9,1,1.292307692,0.264802631,0.414473684,0.320723684,0.056410256,0.02051282,0.035714285,0.333333333,0.32733224,0.37479542,0.29787234,0.15220949,0.61865794,0.22913257,7.40478741069591,-9.028430461883545,20.319250524044037,-9.065500557422638,10.703469947625756,1.1054300748954637,8.84344059916371,-0.985658299177885,-18.093931019306183,6.419129111518025,2.059021331369877,0.3227873320343612,86.26827521073191,13.660710786518298,10,0.01636661,108.449,141,0.23076923,611,,,,0.36818182,0.64748858,0.49482402,0.90740741,0.96614951,0.94225941,0.45341615,0.61011905,0.02853598,0.19768404,0.22622002,"Luis Arraez",18568,650333
2022,"Tony Kemp","OAK","Tony Kemp","OAK",2022,30,147,497,558,117,84,24,2,7,61,46,45,0,69,8,3,5,5,11,1,0.235412474,0.080645161,0.123655913,0.652173913,0.307414104,0.334004024,0.641418128,0.09859155,0.259433962,0.287487861476367,-9.866865513275197,53.938454734732574,5.116708353823025,89.59057391960683,1.2357662958092988,2.0000001192092896,0.8999999761581421,1.6215962171554565,8,9,1.055900621,0.202409638,0.409638554,0.387951807,0.142857142,0.04347826,0.047058823,0.428571428,0.42889908,0.34633028,0.22477064,0.16743119,0.63990826,0.19266055,-6.536245075414708,1.29815673828125,16.639464799314737,-1.7769775390625,13.490488712548458,1.4164522525218544,11.331618020174835,2.8573625129647553,-0.47882080078125,-3.678882562449953,1.0087272764649242,0.287487861476367,84.36325301204819,15.027908509036145,7,0.01605505,103.231,65,0.14908257,436,,,,0.3301477,0.68191964,0.48412311,0.79736842,0.93617021,0.88294652,0.43771373,0.60215054,0.0566683,0.16853933,0.22520762,"Tony Kemp",14894,643393
2024,"Vinnie Pasquantino","KCR","Vinnie Pasquantino","KCR",2024,26,131,496,554,130,79,30,2,19,64,97,40,1,71,4,13,1,12,1,0,0.262096774,0.072202166,0.128158844,0.563380281,0.314647377,0.445564516,0.760211893,0.183467742,0.264916467,0.3245793902787609,6.421004235271538,71.22685591829213,2.8406562026626996,107.63779265315769,-0.7628755271434784,-0.30000001192092896,0.20000000298023224,-0.6936501860618591,7,0,0.920212765,0.175799086,0.394977168,0.429223744,0.101063829,0.101063829,0.040462427,0,0.4715262,0.35307517,0.17539863,0.14578588,0.48063781,0.37357631,4.8415367896595844,2.7649755477905273,16.751286890357733,-10.35665225982666,14.261215127997275,1.4728659195739877,11.782927356591902,-1.4565257132053375,-7.591676712036133,3.385011076454247,1.7165938732214272,0.3245793902787609,91.0050834760274,14.574995763769977,31,0.07061503,112.171,201,0.45785877,439,,,,0.33811802,0.67425968,0.47654784,0.78066038,0.94256757,0.875,0.41181989,0.59566787,0.05945693,0.16573034,0.22518727,"Vinnie Pasquantino",27676,686469
2023,"Will Brennan","CLE","Will Brennan","CLE",2023,25,138,432,455,115,86,24,0,5,41,41,16,2,57,5,2,0,4,13,5,0.266203703,0.035164835,0.125274725,0.280701754,0.298901098,0.356481481,0.655382579,0.090277778,0.295698924,0.2850807145994494,-12.581120062203224,42.85798180517454,3.9377394329603543,79.59198371781514,-0.3194281584583223,0.10000002384185791,1.2999999523162842,-0.9366276860237122,14,0,1.581818181,0.24668435,0.461538461,0.291777188,0.127272727,0.045454545,0.08045977,0,0.34748011,0.38992042,0.26259947,0.17241379,0.62068966,0.20689655,-11.126146319837387,2.1016645431518555,14.127055201679468,-4.76680326461792,0.5823653235071493,0.05807201520710864,0.4645761216568691,-1.2560558444820344,-2.6651387214660645,-12.382202164319422,1.5026510076131672,0.2850807145994494,85.73211621352785,9.384212584963528,9,0.02387268,106.879,110,0.29177719,377,,,,0.42242356,0.73865199,0.56521739,0.75871314,0.89944134,0.84175824,0.4515528,0.62857143,0.08921933,0.13568773,0.22490706,"Will Brennan",25660,686823
2024,"Jurickson Profar","SDP","Jurickson Profar","SDP",2024,31,158,564,668,158,105,29,0,24,94,85,76,4,101,18,5,5,14,10,3,0.280141843,0.113772455,0.151197604,0.752475247,0.380090497,0.459219858,0.839310355,0.179078015,0.301801801,0.365296050431334,29.633474801111813,107.77482664995253,3.6232297817421055,139.21265650053607,-0.7540415599942207,-1.2999998927116394,-0.800000011920929,-0.01632334291934967,6,4,1.113636363,0.198275862,0.422413793,0.379310344,0.079545454,0.136363636,0.030612244,0.444444444,0.4038055,0.35940803,0.23678647,0.15010571,0.52854123,0.32135307,31.323047701645493,-3.9102704524993896,20.19830260425806,-7.2102179527282715,41.677262249778806,4.304333020566888,34.43466416453511,-0.7703649029135704,-11.120488405227661,30.552682798731922,2.0467652520164847,0.365296050431334,91.07275390625,13.441363104458514,34,0.07188161,110.265,209,0.44186047,473,,,,0.25997426,0.707173,0.45345016,0.72029703,0.90453461,0.84460548,0.43263965,0.6002994,0.07038658,0.15426696,0.22465354,"Jurickson Profar",10815,595777
2023,"Marcus Semien","TEX","Marcus Semien","TEX",2023,32,162,670,753,185,112,40,4,29,122,100,72,1,110,5,5,0,5,14,3,0.276119402,0.095617529,0.146082337,0.654545454,0.348404255,0.47761194,0.826016195,0.201492538,0.291044776,0.35423160789809754,22.423846069894946,114.17251355590692,5.454743577053959,126.30261466507851,0.08520266972482204,1.0000001192092896,1.399999976158142,1.2179843187332153,19,0,0.726235741,0.196460176,0.338053097,0.465486725,0.076045627,0.110266159,0.099476439,0,0.49380531,0.30442478,0.20176991,0.13120567,0.5248227,0.34397163,23.731570352040446,9.520647048950195,23.37950014695525,2.411407470703125,62.833116861464674,6.265561445030318,50.12449156024255,1.3031869884580374,11.93205451965332,25.034757340498484,2.486804854357615,0.35423160789809754,88.37411347517731,19.06438559674202,37,0.06537102,108.605,208,0.36749117,566,,,,0.25339088,0.76975361,0.47052519,0.66180049,0.91169978,0.83371298,0.42050732,0.60823373,0.07815846,0.14632405,0.22448251,"Marcus Semien",12533,543760
2023,"Alec Burleson","STL","Alec Burleson","STL",2023,24,107,315,347,77,48,20,1,8,34,36,23,0,45,3,2,1,13,3,1,0.244444444,0.06628242,0.129682997,0.511111111,0.300291545,0.39047619,0.690767735,0.146031746,0.261363636,0.30035686562429714,-5.1924714538758945,37.08745898124516,3.430608343452276,88.36775954977647,-0.39225718285888433,-2.6000001430511475,-1.7000000476837158,-1.6662323474884033,3,4,1.122448979,0.220973782,0.411985018,0.367041198,0.071428571,0.081632653,0.027272727,0.666666666,0.38827839,0.35164835,0.26007326,0.14285714,0.54578755,0.31135531,-5.000475497872229,-5.704084396362305,10.773820120841265,-5.482966899871826,-6.456101208415474,-0.6437862840044811,-5.150290272035849,-2.0584895303472877,-11.18705129623413,-7.058965028219516,1.0160949951969087,0.30035686562429714,89.89886177434457,12.393383697624063,16,0.05797101,110.574,110,0.39855072,276,,,,0.37067773,0.7184466,0.51534733,0.75373134,0.91081081,0.84482759,0.41599354,0.6167147,0.07990315,0.14447135,0.2243745,"Alec Burleson",27615,676475
